"WK" "CPU_CLOCKS_UNHALTED" "INSTRUCTIONS_RETIRED" "UOPS_RETIRED" "DISPATCH_STALLS" "DISPATCHED_FAST_FPU" "BRANCH_MISPREDICT_RETIRED" "POWER"
34 63785119809 69366229678 69894117320 34602140697 1277810536 67062848 104.1625
34 63785714538 69161875216 69792609450 34824299755 1239498376 67115165 104.075
34 63914959175 69722121698 70432716296 34992688631 1293018965 67248235 104.0875
34 63872362211 69910998526 70432242999 34503816186 1301481772 68977294 104.2125
34 63933040074 70232084151 70827099680 34527630237 1299420046 69571228 104.1875
34 63814328860 69158245543 69836475592 35084351362 1242168931 65196548 104.1125
34 63877358256 69603261528 70176650851 34404214190 1309647690 70713315 104.2
34 63765854035 69844623798 70393437538 34921487861 1248140492 66749901 104.175
34 63874430709 69589850257 70281920955 34930340064 1267899982 66717019 104.175
34 63856514285 69483830446 70130581658 34622182547 1279382834 69629584 104.0875
34 63775974464 69347617510 69902804520 35081820248 1271847048 66947974 104.175
34 63866325278 69518609605 70269497443 34807820154 1286284571 68366323 104.1375
34 63841626851 69015634322 69607334960 34582347304 1283635021 70626752 104.075
34 63742630959 70474622435 71098886254 35037055449 1259258539 66439250 104.225
34 63843791101 69590787675 70327010773 34581844243 1317261577 70241759 104.2125
34 62763213461 69474098406 70111794546 35033854879 997737822 58034450 104.0625
34 58609352728 69402414408 70424633065 34426984134 543286280 39031879 102.6625
34 58021116436 68793629396 69814403946 34920305717 537606304 38966593 102.6
34 58703914319 69487753262 70514733238 34682340413 526807921 38374668 102.2
34 58380417990 69114917083 70130697553 34960060345 505446648 36771783 102.0875
34 58458009128 69236857541 70230942195 34939592870 505035745 36986594 102.0375
34 58622965263 69544139651 70536270195 34874180791 508073837 36667458 102
34 58596167324 69483408897 70478186841 34798681863 540390069 38089334 102
34 58640022638 69563024021 70555898747 24106688168 336551488 25267090 95.4625
35 62847588501 75821801949 78597906824 28112097856 1184013706 246246568 99.2625
35 63849913535 77821330999 80065501678 29585718787 1167648173 159160531 101.2625
35 63910975092 79143132737 81270803616 29107178303 1162015792 167193341 102.325
35 63912130665 78432205186 80667588409 29612520851 1153864713 159340192 102.5875
35 63976433262 80473112829 82714332207 28735804234 1200944084 169212106 102.975
35 63941298204 79125832830 81342965991 29559796509 1133004259 160699165 103
35 63830355971 79518645512 81764027089 28568259713 1231571304 170019140 102.95
35 63866372348 79778784113 81952755182 28245507872 1222507194 176546381 103.25
35 63879157190 81493021215 83904120184 29972703284 1133867424 155599332 103.225
35 63872196931 79303845744 81447514105 28654768910 1201398770 170391279 103.125
35 63850658835 81830575723 84212575469 29523796501 1134110478 160203119 103.1875
35 63857138177 82198589179 84606671302 28615213076 1223856331 169112087 103.225
35 63857980244 82515187516 84861275418 29332167795 1138628270 164701306 103.3375
35 64025490547 80866568482 83211092072 29400188968 1172788521 158647085 103.175
35 63931061649 80131567919 82427485016 28215546168 1226790794 176711766 103.1625
35 63872466308 79184903922 81350770798 29580565685 1140183419 160599236 103.225
35 63901399340 81341914247 83773663419 28965773339 1189971607 165369092 102.9625
35 63854696815 82918659607 85297441198 28128647045 1228161201 177560786 103.275
35 64002929276 79375092337 81594631551 28096788581 1245414083 176326950 103.3875
35 63837026690 81355736551 83764008777 29539731030 1151323854 159816122 103.075
35 63831836081 82226001017 84546204797 29039242656 1156616602 167545519 103.2625
35 63916755312 78698195006 80920643392 28085183808 1261022721 176170025 103.1875
35 63910746993 81212462210 83570406075 29505263111 1144703348 161635450 103.2125
35 63852761432 82567848878 84915807988 29508670299 1139307920 161405068 103.2875
35 63862522797 81563995444 83980200186 28209921980 1242825886 173912993 103.325
35 63900879550 80917260672 83258706809 28959360001 1167754742 168600014 103.3625
35 63888520011 79724201713 81923521394 29516922487 1152293602 159258461 103.35
35 63857983858 80938785490 83339766759 29157986239 1161699625 164542079 103.2125
35 63841734748 80833284546 83129754145 28155848210 1225477784 176809034 103.6
35 62268564398 78687609173 80747116009 31446752761 893014103 109068266 102.8875
35 58744555554 69122201900 70134804423 34361995333 541702022 44677861 102.625
35 58642322290 68935431853 69931987241 34655903247 534035327 43356430 102.0875
35 58830535006 69186239993 70182075893 34885403987 527708241 43088207 101.9
35 58640368543 69010488748 70006373771 34908411579 507077875 41349816 101.8125
35 58800560896 69054303552 70050034630 34895388935 507737566 41823903 101.8
35 58761266299 69013718205 70010259204 34752356471 508748207 42448824 101.825
35 58817876881 69131181043 70127665996 34659276190 519586406 42759144 101.9375
35 58826216305 69167121749 70170031002 34779132810 536457403 43555048 101.95
35 58934878133 69372383435 70395073877 34602017053 535165043 43649135 101.975
35 58211870648 68504765790 69511018039 34816006991 532855299 43104275 101.9375
35 58703661327 69065779206 70083707735 34695474749 539066722 44108130 101.9125
35 58841076834 69255232922 70276443023 35018966169 511512869 42780399 101.9125
35 58319274680 68566821858 69585039272 35046270992 512824615 43007734 101.9375
35 58821010347 69112888689 70134253459 35052925483 510307825 42572629 101.9
35 58654820012 69010087719 70024874601 34955466763 509028124 43003582 101.85
35 58508666303 68794227153 69800694090 34535084800 539679065 45089617 101.975
35 58659776203 68957958356 69952188129 34809740279 540587257 44547875 101.9875
35 58827176037 69149973254 70145221709 34551402716 542498763 44512942 102.025
35 58640326415 68950597010 69944666363 22308460527 258538235 26193585 91.425
36 62470234538 72331681693 75019358123 27142576122 214373142 344597491 103.625
36 63132388216 76079330484 78311336706 26835873335 412983153 252060561 105.1375
36 63363009821 79334620209 81589334325 27720758123 306311629 199183945 105.7875
36 63195862451 80235711919 82543207514 27288050795 371562328 173385787 106.15
36 63263052208 78603305058 80880955097 27387842224 363403329 199788130 106.275
36 63630181388 77662646434 79805139844 26929598907 306713109 273180539 106.5625
36 63694126392 77441155441 79700465320 25997120313 373368388 294977510 106.55
36 63673321061 78053546517 80234095254 26136322484 274763600 325347500 106.7125
36 63635381336 75594555367 77732729819 26874179703 323774941 327828726 106.7875
36 63680929247 78107595341 80280532407 25817945170 346607990 328306011 106.675
36 58662664712 69310646725 70304231674 33350739614 501898807 39837822 101.625
36 59038971075 69770743056 70761050189 32987400878 502768631 40326043 101.65
36 58911436595 69702580610 70726383929 33414527198 504291532 40901681 101.6625
36 58813558469 69572957429 70597117221 33413368265 504255245 40679776 102.0625
36 58644042884 69272877742 70299199274 33362559847 503676730 40480170 101.8625
36 59032157747 69852593829 70882319914 33287783522 506265171 40680976 101.7875
36 58277845991 68840733158 69858391114 33251309169 517232544 41331794 101.6625
36 58884131241 69728989781 70757168786 33394864889 512839696 40633236 101.65
36 58371909890 68989666175 69995722501 33406432289 512962855 40907716 101.65
36 58899042798 69496495870 70490663330 33239717899 519295941 41455409 101.7
36 58701901702 69301068657 70294935038 33379597846 509811549 40718633 101.6625
36 58715996279 69367880980 70362243264 33151624283 515521681 41140826 101.65
36 58800536794 69384428167 70377362858 33159787557 515485849 41080981 101.7625
36 58897147749 69486432050 70479784314 33328735269 508883084 40476894 101.7
36 58547758794 69088991085 70083407941 33388917354 503833826 40488019 101.7
36 58907300798 69560254016 70571821007 33324616219 503634464 40454931 101.7125
36 58891917202 69670344693 70696625449 33342529013 503727804 40473732 101.7
36 58139794008 68652840935 69667484641 33333759354 503455517 40578926 101.6375
36 59043513528 69782708203 70811655705 33315641733 503377919 40538061 101.6875
36 58359918958 68961977277 69982488929 33441467742 503466652 40402042 101.7
36 59087056962 69875442703 70908327008 33405469978 504367841 40816009 101.7625
36 58315830917 68801639227 69811276010 33427393257 507714510 41800843 101.6875
36 58688987179 69235552756 70232414469 33368523917 507827481 42179430 101.525
36 59075106637 69636536331 70629455886 33228708199 521761039 42513311 101.5625
36 59030863531 69593637470 70586777653 33367320924 513043177 42013901 101.5625
36 58879762632 69490536894 70482137489 33481932695 510214044 41310143 101.6
36 58774285703 69349810444 70343434826 33047337020 517638447 41877757 101.5625
36 58915449888 69528289491 70520894162 33204938554 512468722 41539929 101.5875
36 4557926107 5333451648 5571348243 12146222966 114526162 14184811 67.825
37 45486815576 49400913281 52631623663 33229174517 271729183 158636164 94.7125
37 53440181369 59154510086 61479198165 36336072401 343002513 102025670 98.3
37 53394613597 58784734835 60938828284 36833863971 337809329 87725105 98.2875
37 53992096226 57051097321 59036324493 37398742890 337507021 85969968 98.1625
37 54945244992 57796242635 59758647170 37537006659 356984418 83313826 98.125
37 53507711713 55505879366 57437719955 36558038384 383552293 87141401 97.9
37 54171476922 56202418551 58107363230 36495403105 398017825 87131264 97.9125
37 54468224503 56338687171 58240974894 37842661378 347779075 81479735 97.825
37 53867724025 57103512342 58919141040 37127927895 338278250 83078984 97.9875
37 53789709433 56159265640 57932898686 37910378927 338705840 81172334 97.9
37 53666049745 55009117563 56802440455 37101655636 385418741 87584543 97.7
37 56859605290 52964391888 54991701450 40179599783 308129510 73623249 97.8
37 61732648739 48676305542 51115242635 41243356218 366503171 67453568 98.625
37 61297754596 46350644297 48622053004 43121832734 250888658 57053018 99.1125
37 61809079163 48843864794 51228548929 41720482797 336985724 60894602 99.375
37 61565713227 46346351787 48714831748 42355369432 297588587 62082752 99.475
37 61723054690 47651806345 50046971925 42645266321 289059282 58636724 99.45
37 61611845013 46840726766 49209574120 42005752910 328751901 62040518 99.4
37 61402194068 47352694688 49624255943 43303003585 244090048 47511888 99.4375
37 61454100521 47019986338 49280569718 41755995664 329831003 54896979 99.4
37 61554985521 46800450644 49050470707 43864478380 205247503 46239715 99.45
37 61831927065 47740285930 50024892555 41477638054 351320650 53369143 99.4375
37 61548031843 47194913717 49406058918 43485308454 229566471 51275014 99.5125
37 61548165707 48135653398 50426513912 42347227710 308462565 50545201 99.4
37 61080352451 46534823520 48706450516 43188676715 255630845 49682928 99.4375
37 61962115587 48873448650 51191826791 42691207005 280249128 55145449 99.3875
37 61257994901 47030416959 49193185154 42576104569 287999169 50390932 99.4
37 61710966375 47822253831 50131781436 43070058092 248779310 51788742 99.3875
37 61465336595 46419540388 48636798300 41584680064 339551525 50838952 99.4625
37 61443961417 47708043601 49994024190 44021251674 198960886 45748720 99.45
37 61352148810 46847642594 49066750827 41302080962 355425744 60582160 99.5375
37 61503488283 47509459343 49797073815 43836748676 215961078 48329350 99.525
37 61778884883 47932270607 50175566571 41894641409 320038813 57167874 99.4875
37 59046294568 47900087309 49733048043 42505593645 289515171 48490404 99.55
37 54247667213 50714306802 51859741256 39570888891 391689173 39218231 98.7375
37 55005074028 54581715132 55807292941 39923108711 341937359 39868643 98.6625
37 58947477646 68876968694 69910860984 32934990236 503927448 41456549 102.475
37 58641232251 68512098945 69521185425 33317546215 503417235 40710497 101.85
37 58642763983 68615802453 69610833938 32880946531 503381933 40501973 101.6125
37 58891525178 68778963007 69780806310 32809918987 526898825 42206272 101.625
37 58730079517 69158018534 70163203369 33265886107 518243356 41683330 101.2
37 58717826927 69707602751 70715713922 32936608116 530391768 43796149 102.1875
37 58767362366 70069136163 71075409180 33216241513 514984991 42088947 101.85
37 58745829084 70090176161 71090787091 33007829120 523310693 42575338 101.7375
37 58771686865 70204940659 71233992422 32855779297 511388203 41596640 101.7125
37 58504497876 69860910264 70905801867 33030618494 503536961 40989165 102.475
37 59035905932 70592545684 71642213444 33216932087 503665175 40728111 102.2125
37 54560328298 64979393317 65951639209 28849117873 393917039 32796951 92.775
38 56777212327 52198196133 53556566575 39832818944 173839338 108314897 97.3125
38 61540299260 58526640128 59159898334 39187885779 329510663 49388625 100.0625
38 61199010592 60065666224 60714992126 40486933349 257742810 36314837 100.8375
38 60983503080 57168807503 57629914400 39380285230 310961598 35063428 101.1875
38 61636955549 60528931705 61228182181 40375787993 279424362 28075278 101.2
38 61464562489 58197232717 58679513266 39909540354 286719733 27775047 101.275
38 61090376372 59765081154 60384420071 38589097822 345192885 29999757 101.2875
38 61235234884 59881031833 60495052271 41386952491 213104635 20472028 101.3125
38 61099676826 57940042568 58412162294 38405270669 360891953 30439371 101.3125
38 61266307006 61695430750 62750923742 39481222158 279141129 26309113 101.3375
38 61260722055 58122271573 58626927512 39617189393 276023529 45246932 101.55
38 61504041780 58795448521 59421346767 38896557985 337257027 50620409 101.375
38 61274080449 58285407513 58867428266 40777164664 226893875 36290573 101.225
38 61157191696 57964787085 58500461669 38259833596 370042186 38942730 101.3
38 61629502561 61060830901 61765334506 40485843454 246996368 27018565 101.2625
38 60765381986 57250169768 57688581543 39415556293 322508909 30067208 101.2
38 61681630432 60510835750 61196889124 40162527744 281979045 25368415 101.175
38 60689714209 60475290062 61445770078 39884297154 279428439 29427985 101.2
38 60927672732 57399271867 57911963700 39342836558 323160706 41100885 101.15
38 61763126971 60026300276 60740867124 40780775763 238563950 35201056 101.1875
38 60767207812 57562870515 58043466564 39396934313 339511042 37602701 101.125
38 61099507125 60693296482 61358334401 40561269245 241505578 26716917 101.275
38 61277611699 59833835320 60507534626 38996386884 344521276 32143927 101.1875
38 60619768791 58178067692 58636776520 40502327237 261854048 24279243 101.1125
38 61402579491 60939752464 61661936584 39631496804 302937530 27728420 101.125
38 60869358680 58092293798 58616558564 39305451165 317006324 26805826 100.9375
38 61257209970 59094418274 59690938707 40505752080 251923296 22756197 100.95
38 61027527199 61512738586 62531288962 38324695328 361907004 36072172 100.9625
38 61054610435 56989682456 57464118009 41097260054 209670972 37038312 101.05
38 61540502879 60146195750 60854356411 38140919020 357594333 46330466 101.25
38 61009081427 57473732984 58026093773 39961780510 273446295 40340604 101.15
38 61065188004 59291511461 59905768276 39758497466 288515477 36209349 101.1625
38 61654865983 60338435734 61031425666 39434131024 315887555 33643284 101.0875
38 60915179389 58207040429 58687008371 40338663133 251940772 26789092 101.0125
38 61637553847 59845511565 60541511337 38208858902 368215553 32081851 101.025
38 61341299257 60368762595 60966395554 40880344457 233995484 23133512 101.0375
38 60783309754 58849776075 59407766619 39234958013 330406781 29487071 101.0875
38 61250753316 60390055616 61087355881 40368755846 265134789 22996840 101.0125
38 60525814843 59186961620 60053549868 38982954175 300436162 32132458 101.1125
38 61439906980 59148902606 59834538706 39935124299 287389598 42255819 101.0875
38 60837008576 58147282872 58733372477 39748928040 276413240 40776019 101.1125
38 61408831920 57527142593 58114064840 39625170213 316566921 37385679 100.9625
38 61577160559 60320335352 61024705570 40458505558 250210173 29447994 100.9625
38 61004655641 58280807575 58747165437 38985866733 344981705 32772819 101.025
38 61675602133 59625097472 60344861152 40266083835 238640336 24474151 101.125
38 60935660135 58226063299 58726284625 38819262451 335874702 30561817 101.1125
38 61247527869 59938324173 60609566737 40042594555 284110013 25238035 101.0875
38 61127287938 59759294025 60373332871 39757743178 279716275 25982418 101.1625
38 58863460918 67755860067 68738508248 35699896334 387712606 35185081 101.1875
38 58803508306 70708552231 71763044166 33054662573 512707563 43038956 101.125
38 58101934720 69914707436 70960513151 32973945971 511321480 43064360 101.0375
38 58316913727 70142946391 71188863406 33283314357 511007507 43220956 100.9375
38 58605544088 70575771679 71621080437 33012158410 515030396 42913676 101.8375
38 58661445699 70392086594 71388461944 33100696058 509185227 42496947 100.6
38 58572480670 70335993895 71329995732 33089256197 511605360 42986786 101.475
38 46323334689 55445292623 56293384346 33008643270 515872254 42724303 97.1875
39 58568823660 59638462894 60505157797 29018832839 1413195656 517039630 96.2625
39 63333626796 66306878474 66652451476 28332650397 1594140537 558702707 98.6125
39 63708687412 67719053615 68070088750 27974586151 1628983173 561378916 99.3375
39 63486746144 67591227084 67948587350 28140845980 1630652432 552057165 99.5375
39 63097999843 67753466649 68105499856 27426402419 1682510070 563382489 99.6625
39 63566460102 69026598671 69399136393 26426663381 1753461260 571883906 99.925
39 63162156913 68699812882 69066671710 25982210186 1793593897 576459646 100.1
39 63225997420 69971812236 70337296468 25404740361 1849318176 580811777 100.2625
39 63541462086 71370181917 71730061289 25187839596 1865215676 578161955 100.5375
39 63601883552 71319505234 71670678209 25190888641 1869974304 578794005 100.65
39 63359915888 70348771966 70699165550 25303529167 1857736600 579019900 100.55
39 63298171321 69015314171 69385624417 25439168243 1824817101 584891379 100.4375
39 63679282431 69328119210 69711818495 25901919089 1777226258 587570918 100.475
39 63452698914 68410054303 68793622490 26627384905 1706316972 582032515 100.4375
39 63309459061 66654214542 67014115245 27192683370 1649242541 589016651 100.2625
39 63406578743 65349389439 65708093073 27794273085 1586524556 591946009 100.0125
39 63092700340 64782097944 65146144048 28324830979 1528339355 589647112 99.9125
39 63362298972 64657414973 65007383587 27786921402 1537127704 605380216 99.9
39 62947471839 63594534467 63938986746 28569818946 1501856212 594098169 99.75
39 63447835390 64665291410 65020244647 28349378185 1512603367 594819274 99.7125
39 63578812389 64424238365 64780844633 28252012910 1528707061 590932793 99.8375
39 63352762696 65194189739 65556198562 27396207079 1588822908 600894248 99.875
39 63427181183 66120095652 66491381853 27248368131 1614387354 597537256 100.1125
39 63423108270 66718939985 67086951813 27223396194 1626472926 590183543 100.25
39 63023148540 67157585406 67527271641 26978647464 1653821891 590938594 100.2625
39 63298260104 68178373921 68554798858 26677181723 1687070643 589240936 100.375
39 63180163207 68335815016 68717213594 26233497169 1723545496 587606218 100.525
39 63231771026 69459156332 69840102832 25889843285 1771680048 583482849 100.6125
39 63396280442 69671888695 70062268639 25676490085 1803127936 586220620 100.65
39 62944726261 70143646097 70554355274 25613014690 1805111664 581338428 100.6
39 63045118250 70512892899 70928199081 25706018703 1809118470 579383076 100.6625
39 63324640285 70603456690 70997975898 25557857630 1808540486 580155904 100.8375
39 63535721859 69920921934 70305647241 25537828547 1808478004 587307083 100.8875
39 63187481855 69349899809 69724016581 26147726787 1765362824 582570396 100.7875
39 63269453291 68873168138 69235503032 26893460632 1709161455 573296991 100.6625
39 63472730432 68188698086 68543205534 26858349667 1680405730 586362167 100.65
39 63200484745 67356893792 67701967050 27538713591 1615949234 586297202 100.55
39 63581577842 66818955537 67166970552 26952177487 1627473917 605415526 100.5375
39 63297846242 66398123133 66741854658 27345562217 1595846788 603350421 100.5375
39 63107281647 66054360199 66394748903 27374240112 1584440592 604997057 100.475
39 63239763910 66023554635 66369148926 27320763934 1583539745 603819454 100.5375
39 63155410889 65629609194 65967668498 27435347729 1584187711 598917663 100.525
39 63268988266 66147984708 66471563055 27229682051 1608396671 597514002 100.45
39 63436344229 66803186904 67128615337 26986112186 1641426308 595494564 100.5875
39 63323222761 67314421089 67650559361 26790217645 1677074168 589259917 100.65
39 63582319675 68126632860 68473077234 26702703570 1702508126 579112483 100.7375
39 63458852968 69306507695 69671184770 26103166256 1768001175 587666866 100.7875
39 63126979051 69186699817 69544422549 26224820909 1776621620 575829091 100.7375
39 63317403768 69960442709 70326778201 25853749483 1800539797 577118462 100.7375
39 63335510868 70327557438 70699259469 25504538055 1816898608 581483206 100.8375
39 63333135805 70485735684 70877619972 26039924766 1757092450 563383179 100.85
39 2296418020 2659499481 2838564903 1234415608 116394 1177857 52.6
40 54669977563 58661324214 61065034891 30728762944 851189773 356556163 95.5125
40 63880376853 68224774503 68529278542 28396260526 790567936 537386543 100.25
40 63315011888 69414709183 69897289336 27952960578 815150833 563889032 101.1375
40 63912270658 70265462507 70801839464 26877452527 812469084 589050941 101.6
40 63901066546 73620206555 74288748214 25226087445 834961809 632529186 102.15
40 63852300505 72716161832 73495801702 25704842950 846529770 620364453 102.4625
40 63911398122 73640059565 74306623774 24669236593 880409722 638810676 102.5625
40 63912413122 74838897981 75718755284 23842792624 882181897 658151997 102.8125
40 63912024460 76021860475 76860968049 23052864425 911179765 672581975 102.95
40 63912264902 76020927658 76891106681 23902287834 898650973 650326235 103.1
40 63976188122 76645076411 77518052768 22008148974 875386380 703465198 103.1875
40 63858387110 75240179969 76168436249 24092457349 884292420 644725252 103.1625
40 63912123426 76397264848 77347372071 23108488768 848417305 685099640 103.1375
40 63813891456 75611505374 76609170390 22119190769 832082941 720219888 103.225
40 63911727790 74114174882 75191116765 24072974066 807485374 680180763 103.2375
40 63877666047 72064972540 72793891696 24449230265 789320857 681424732 103.0625
40 63879843064 72651065406 73409145225 24578617531 768344638 669536562 103.0375
40 63975706808 74596278119 75458700021 23164708492 751845405 715183369 103.1375
40 63879881186 75300143252 76439690093 22438008148 750558651 736115835 103.1625
40 63911865040 75046238074 76189424414 22959881257 744832429 717224151 103.2
40 63899086666 76623383436 77912242051 22548147681 755191049 730637336 103.275
40 63850810521 75682246440 76942747866 22497874268 768112333 730246349 103.2375
40 63880011946 76310648527 77615868370 22564465016 766782326 707900839 103.2875
40 63852676088 75423593131 76462390852 22687706513 788399840 716947377 103.3625
40 63862262130 76309015421 77556632038 22329897831 810193562 729631449 103.4
40 63852173128 75691203176 76754260760 22188865486 805929134 727790776 103.325
40 63880402628 75410577862 76439037178 22960678115 812338564 705024688 103.3625
40 63880522792 75805947616 76808804529 22163394157 841489551 725130103 103.3625
40 63879276160 76909562510 78009426976 21835931574 865140521 712715669 103.425
40 63855670456 77842983436 79043538306 22111886360 864156875 707956095 103.425
40 63880354293 77727969109 78824047110 21377605603 867323766 729865609 103.4125
40 63849901863 78738771824 80048704859 21291067054 872002308 726168787 103.45
40 63879752212 78703092586 80049743932 21306721926 873223550 727171326 103.4625
40 63911976808 77300121422 78463432404 21349978601 868442136 728532457 103.475
40 63879929200 77586496444 78849494396 22749682747 842511286 698088465 103.375
40 63879576782 75564408101 76487349559 21857616531 839581088 737599450 103.35
40 63882034338 76611236563 77758163062 21872096390 801494303 741399760 103.3625
40 63968594641 76357588534 77658575205 21786056727 786153296 745788103 103.3
40 63909921614 76420445075 77749589870 21775814314 787692039 740631172 103.2875
40 63879535759 76070808229 77408971295 22325039519 774484194 734156190 103.2625
40 63850080340 74859072044 76099290912 22566632284 770460832 743439482 103.25
40 63843952305 75963078978 77195065346 21885601982 731495002 744264185 103.25
40 63879517295 76357712423 77759422720 21939413909 774147373 739739547 103.2125
40 63915865029 77137475402 78678738976 21742796260 784965699 739745014 103.2625
40 63813713214 77511348777 79026748086 22109047602 800051052 718134370 103.275
40 63879849864 77435190349 78886628896 22181720042 818941587 723715172 103.2375
40 63911688837 77713930301 79149383251 21310222821 812493443 727333584 103.275
40 63850266090 78268686126 79765548293 21230556796 843939822 739510136 103.35
40 63943730261 78148619178 79736840552 21301600312 865388511 723128166 103.3
40 63850580053 78631335837 80133383675 21131006358 881313607 733493259 103.3125
40 63877163186 78688741864 80173483910 21280018296 870930528 725233276 103.325
40 63933885132 80009052357 81784136663 20851540736 890720968 726163352 103.3625
40 63879428029 88931173954 91771514739 17162997659 120879883 804194682 104.2
40 63943622919 87635044122 90149558819 16244034595 68734 878431246 104.9125
40 63911952295 88305310011 90962661431 16219301328 68997 859351358 105.25
40 33035446412 44359096419 45645630363 7164016340 85189 394319004 80.25
41 54965617481 65641364201 69634021351 24818238203 926689638 367268627 94.3875
41 56334419220 66683629232 69711993740 26573663605 1139710195 437902356 99.1375
41 56951842912 64489074126 65606097190 28222708507 1135967087 451822324 98.35
41 57447705512 64868044012 65981349535 28072524529 1158857575 449344752 97.95
41 57862761738 65984746829 67084608030 27680149061 1205433298 450541856 98.0375
41 57183070393 65238622358 66323511574 27410720924 1217248231 446785771 97.9375
41 57803638541 66091873320 67121108719 27895285229 1263575388 442517594 97.8875
41 57977777378 66406991011 67474237848 26925365188 1298019664 457446209 98.1125
41 57001143371 64595819008 65653737207 27266105786 1279952868 460315407 98.1
41 58098521443 65199072666 66281851968 27879407802 1202156605 460375651 98.1375
41 56859040475 61761499668 62796847417 30177616447 1153650892 446839715 97.825
41 56907849594 60239435454 61240060780 29587684658 1101462781 459148210 97.6
41 57554330365 54134947669 54680218250 34656337424 1182747305 408781049 98.2
41 57604835077 54585500745 55128138160 34549791308 1182346508 418440797 97.9125
41 57352295666 54064702911 54596675475 34486418761 1187636868 418011356 97.875
41 57403313384 54005193539 54529974556 34562462556 1209939027 412725196 97.9
41 57200026460 54820723797 55375993428 34083507496 1223469956 412517031 97.8375
41 57408685326 55115685883 55654270839 34041973325 1253282210 409793144 97.875
41 57560191073 55888928092 56434943984 33961487658 1261576331 406601026 97.925
41 58577772953 57591864921 58128223625 33391344040 1343139792 398500104 97.9875
41 63825248281 65310029232 65635830131 32665119110 1678351117 318369528 99.6125
41 63970869667 66113531090 66446886486 32342797539 1703907991 314144155 100.85
41 63943328130 65777779651 66113757452 32106537841 1710664828 316901707 101.35
41 63830850676 66189861223 66526621778 32234633658 1707716387 312703669 101.55
41 63871553905 66165331421 66491331193 32011209836 1715783826 319249427 101.6375
41 63957027844 65922280442 66244308391 32161967248 1704343152 316156558 101.725
41 63895962476 66064124774 66380667087 32047763014 1713041948 320491724 101.725
41 63941239161 65821310424 66136068641 32271287226 1691644138 321732024 101.7375
41 63847984113 65171835152 65476564423 32475246987 1677615014 315395407 101.725
41 63841042364 65292804371 65596092629 32622695204 1654793756 322396279 101.7125
41 63911341573 64620356425 64911599430 32765647483 1629909733 325144285 101.6875
41 63846756025 64421690625 64717928219 32778041577 1624860841 326325673 101.65
41 63904362799 63934762441 64228739943 32743170857 1618094143 333667331 101.625
41 63911760154 64006151174 64298403523 32890927044 1609341960 331517560 101.575
41 63876329976 64260170697 64548945824 32929689542 1607989204 329010817 101.5625
41 63840731606 64070810886 64356029903 32933718624 1615236584 327160079 101.5625
41 63902041220 64194368660 64484428381 32724984794 1630932209 328122416 101.5375
41 63870648616 64510248220 64802301149 32702126667 1649326836 326747769 101.525
41 63871131480 65061595667 65361050226 32584382777 1665540204 319292860 101.55
41 63840767763 65117159475 65423506445 32438571721 1684750925 316505616 101.55
41 63879686848 65553522186 65860511939 32343481093 1699431803 318025063 101.5
41 63938843366 65919974935 66240396088 32288012540 1722874624 314229522 101.55
41 63909360297 65988269318 66307870153 32252717064 1719463216 314577667 101.5625
41 63932838075 66502727363 66831579934 31939791747 1732888592 320991800 101.5625
41 63888115093 65915703310 66314187208 32093479096 1710061729 312234566 101.65
41 63847027067 62606973923 62865867972 37785476353 1645704508 79558525 101.9625
41 31027963970 30460874066 30601481696 21957162677 939224975 45982936 79.825
42 62971536879 73125498312 75104301839 28212743177 1525969307 386111158 99.1125
42 63850792144 73794348841 75475020580 28105408972 1564775490 391933571 99.925
42 63879506260 74030527141 75712461262 27970544597 1580650433 395418420 100.35
42 63850788017 74330725823 76007722276 28021398801 1586752494 390949946 100.525
42 63850380163 74805072645 76503145968 27594459031 1614245737 400236075 100.6625
42 63879368461 74745487168 76433208667 27428508014 1635986490 397764225 100.875
42 63911443399 75258860096 76949221744 27338599077 1646138508 393844765 101.0625
42 63879620625 75669097183 77367855303 26977059599 1674656061 395745637 101.1125
42 63911175105 75863268260 77555298140 26787225442 1690639629 399136424 101.1125
42 63880105754 75825247619 77507401040 26646023543 1703428781 402341222 101.125
42 63873823707 75819906859 77539265580 26657086131 1698003784 402132851 101.2125
42 63910608829 75370979342 77071229429 27162922779 1661550898 400300642 101.1875
42 63843541838 74848907920 76559391479 26933357780 1658834900 406041383 101.1875
42 63876227857 74593701437 76297071647 27344256736 1628265411 403713569 101.0875
42 63942869274 73994207203 75680123948 27509286847 1601986429 405425347 101.0125
42 63879604175 73557118596 75249330727 27687397869 1575581044 409723648 100.975
42 63876138181 72996956388 74691701423 27845273739 1557152861 413781965 100.9125
42 63849280455 72880672080 74571863181 28000341509 1537080195 415080152 100.8875
42 63943345415 72802343681 74510537686 28079821696 1526224844 415696565 100.925
42 63911271307 72696416517 74382057506 27891589512 1536911799 416688416 100.975
42 63879592418 72854243044 74548728300 28042234941 1536774131 415901638 101.025
42 63967756666 73305490550 75008430718 28000629550 1548022882 408236047 101.075
42 63849458904 73510120722 75224163786 27843691026 1560959931 405278071 101.1125
42 63942850026 73680124986 75399650333 27833019408 1568420792 405896609 101.15
42 63911621589 73696119038 75398458509 27551501103 1589975233 408085041 101.225
42 63911392416 73867700089 75558259807 27558567498 1599570106 410879484 101.225
